"No.","Time","Source","Destination","Protocol","Length","Info"
"24231","438.200568","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24232","438.200772","1.1.1.1","192.168.207.132","TCP","66","443  >  62396 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24233","438.200826","192.168.207.132","1.1.1.1","TCP","54","62396  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24234","438.201180","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24235","438.202899","192.168.207.132","1.1.1.1","TCP","66","62398  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24236","438.203351","1.1.1.1","192.168.207.132","TCP","66","443  >  62397 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24237","438.203351","1.1.1.1","192.168.207.132","TCP","54","443  >  62395 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24238","438.203352","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24239","438.203422","192.168.207.132","1.1.1.1","TCP","54","62397  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24240","438.203817","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24241","438.204399","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24242","438.205129","1.1.1.1","192.168.207.132","TCP","54","443  >  62396 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24243","438.205236","192.168.207.132","1.1.1.1","TCP","54","62395  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24244","438.205603","192.168.207.132","10.10.8.100","DNS","74","Standard query 0xc4c1 A t3.gstatic.com"
"24245","438.206355","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24246","438.206355","1.1.1.1","192.168.207.132","TCP","66","443  >  62398 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24247","438.206355","1.1.1.1","192.168.207.132","TCP","54","443  >  62397 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24248","438.206356","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24249","438.206427","192.168.207.132","1.1.1.1","TCP","54","62398  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24250","438.206648","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24251","438.206818","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24252","438.207130","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24253","438.207662","192.168.207.132","1.1.1.1","TCP","54","62396  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24254","438.207869","192.168.207.132","1.1.1.1","TCP","54","62397  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24255","438.208249","192.168.207.132","10.10.8.100","DNS","74","Standard query 0xd203 A t0.gstatic.com"
"24256","438.208383","1.1.1.1","192.168.207.132","TCP","54","443  >  62395 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"24257","438.208383","1.1.1.1","192.168.207.132","TCP","54","443  >  62395 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"24258","438.208632","192.168.207.132","10.10.8.100","DNS","74","Standard query 0x5d89 A t2.gstatic.com"
"24259","438.210064","1.1.1.1","192.168.207.132","TCP","54","443  >  62396 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"24260","438.210100","192.168.207.132","1.1.1.1","TCP","54","62396  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"24261","438.211388","1.1.1.1","192.168.207.132","TCP","54","443  >  62397 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"24262","438.211388","1.1.1.1","192.168.207.132","TCP","54","443  >  62398 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24263","438.211389","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24264","438.211426","192.168.207.132","1.1.1.1","TCP","54","62397  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"24265","438.211607","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24266","438.211797","192.168.207.132","1.1.1.1","TCP","54","62398  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24267","438.212106","192.168.207.132","10.10.8.100","DNS","74","Standard query 0x01e8 A t1.gstatic.com"
"24268","438.212844","1.1.1.1","192.168.207.132","TCP","54","443  >  62396 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"24269","438.213827","1.1.1.1","192.168.207.132","TCP","54","443  >  62397 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"24270","438.213829","10.10.8.100","192.168.207.132","DNS","90","Standard query response 0xd203 A t0.gstatic.com A 172.217.3.228"
"24271","438.214282","192.168.207.132","172.217.3.228","TCP","66","62399  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24272","438.215199","1.1.1.1","192.168.207.132","TCP","54","443  >  62398 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"24273","438.215239","192.168.207.132","1.1.1.1","TCP","54","62398  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"24274","438.216317","1.1.1.1","192.168.207.132","TCP","54","443  >  62398 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"24275","438.220557","10.10.8.100","192.168.207.132","DNS","170","Standard query response 0xc4c1 A t3.gstatic.com A 64.233.185.105 A 64.233.185.147 A 64.233.185.104 A 64.233.185.99 A 64.233.185.106 A 64.233.185.103"
"24276","438.221290","192.168.207.132","64.233.185.104","TLSv1.3","287","Application Data"
"24277","438.221410","192.168.207.132","64.233.185.104","TLSv1.3","184","Application Data"
"24278","438.221469","192.168.207.132","64.233.185.104","TLSv1.3","182","Application Data"
"24279","438.221515","192.168.207.132","64.233.185.104","TLSv1.3","183","Application Data"
"24280","438.221559","192.168.207.132","64.233.185.104","TLSv1.3","181","Application Data"
"24281","438.223894","192.168.207.132","1.1.1.1","TCP","66","62400  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24282","438.225055","192.168.207.132","1.1.1.1","TCP","66","62401  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24283","438.225120","1.1.1.1","192.168.207.132","TCP","66","443  >  62400 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24284","438.225177","192.168.207.132","1.1.1.1","TCP","54","62400  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24285","438.225436","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24286","438.226531","1.1.1.1","192.168.207.132","TCP","66","443  >  62401 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24287","438.226587","192.168.207.132","1.1.1.1","TCP","54","62401  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24288","438.226819","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24289","438.228173","1.1.1.1","192.168.207.132","TCP","54","443  >  62400 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24290","438.230784","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24291","438.231013","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24292","438.231169","192.168.207.132","1.1.1.1","TCP","54","62400  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24293","438.231554","192.168.207.132","172.217.3.228","TCP","66","62402  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24294","438.231932","192.168.207.132","172.217.3.228","TCP","66","62403  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24295","438.233192","172.217.3.228","192.168.207.132","TCP","66","443  >  62399 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24296","438.233193","10.10.8.100","192.168.207.132","DNS","90","Standard query response 0x01e8 A t1.gstatic.com A 172.217.2.36"
"24297","438.233256","192.168.207.132","172.217.3.228","TCP","54","62399  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24298","438.233500","192.168.207.132","172.217.3.228","TLSv1.3","571","Client Hello"
"24299","438.233832","192.168.207.132","172.217.2.36","TCP","66","62404  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24300","438.233961","1.1.1.1","192.168.207.132","TCP","54","443  >  62401 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24301","438.233962","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24302","438.234079","192.168.207.132","172.217.2.36","TCP","66","62405  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24303","438.234265","192.168.207.132","172.217.2.36","TCP","66","62406  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24304","438.234457","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24305","438.234604","192.168.207.132","1.1.1.1","TCP","54","62401  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24306","438.234910","192.168.207.132","10.10.8.100","DNS","74","Standard query 0xa755 A ogs.google.com"
"24307","438.237223","64.233.185.104","192.168.207.132","TCP","54","443  >  62383 [ACK] Seq=84571 Ack=2076 Win=68608 Len=0"
"24308","438.237223","64.233.185.104","192.168.207.132","TCP","54","443  >  62383 [ACK] Seq=84571 Ack=2206 Win=70144 Len=0"
"24309","438.237224","64.233.185.104","192.168.207.132","TCP","54","443  >  62383 [ACK] Seq=84571 Ack=2334 Win=71680 Len=0"
"24310","438.237224","64.233.185.104","192.168.207.132","TLSv1.3","223","Application Data"
"24311","438.237224","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data"
"24312","438.237226","64.233.185.104","192.168.207.132","TLSv1.3","899","Application Data"
"24313","438.237226","64.233.185.104","192.168.207.132","TLSv1.3","93","Application Data"
"24314","438.237227","64.233.185.104","192.168.207.132","TLSv1.3","181","Application Data"
"24315","438.237227","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data"
"24316","438.237228","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data"
"24317","438.237228","64.233.185.104","192.168.207.132","TLSv1.3","312","Application Data"
"24318","438.237292","192.168.207.132","64.233.185.104","TCP","54","62383  >  443 [ACK] Seq=2590 Ack=90149 Win=131072 Len=0"
"24319","438.237819","192.168.207.132","64.233.185.104","TLSv1.3","93","Application Data"
"24320","438.241691","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data"
"24321","438.241692","64.233.185.104","192.168.207.132","TLSv1.3","182","[TCP Previous segment not captured] , Continuation Data"
"24322","438.241692","64.233.185.104","192.168.207.132","TCP","1434","[TCP Out-Of-Order] 443  >  62383 [ACK] Seq=91529 Ack=2590 Win=73216 Len=1380"
"24323","438.241692","1.1.1.1","192.168.207.132","TCP","54","443  >  62400 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"24324","438.241693","10.10.8.100","192.168.207.132","DNS","170","Standard query response 0x5d89 A t2.gstatic.com A 64.233.177.105 A 64.233.177.147 A 64.233.177.103 A 64.233.177.106 A 64.233.177.104 A 64.233.177.99"
"24325","438.241693","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data"
"24326","438.241694","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data, Application Data"
"24327","438.241719","192.168.207.132","1.1.1.1","TCP","66","62407  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24328","438.241742","192.168.207.132","64.233.185.104","TCP","66","62383  >  443 [ACK] Seq=2629 Ack=91529 Win=131072 Len=0 SLE=92909 SRE=93037"
"24329","438.241765","192.168.207.132","64.233.185.104","TCP","54","62383  >  443 [ACK] Seq=2629 Ack=93037 Win=131072 Len=0"
"24330","438.241783","192.168.207.132","1.1.1.1","TCP","54","62400  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"24331","438.241830","192.168.207.132","64.233.185.104","TCP","54","62383  >  443 [ACK] Seq=2629 Ack=95797 Win=131072 Len=0"
"24332","438.242800","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"24333","438.242801","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data, Application Data, Application Data"
"24334","438.242843","192.168.207.132","64.233.185.104","TCP","54","62383  >  443 [ACK] Seq=2629 Ack=98557 Win=131072 Len=0"
"24335","438.242867","192.168.207.132","64.233.177.105","TCP","66","62408  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24336","438.243069","192.168.207.132","64.233.177.105","TCP","66","62409  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24337","438.243231","192.168.207.132","64.233.177.105","TCP","66","62410  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24338","438.243369","192.168.207.132","64.233.177.105","TCP","66","62411  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24339","438.244381","192.168.207.132","1.1.1.1","TCP","66","62412  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24340","438.245038","192.168.207.132","1.1.1.1","TCP","66","62413  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"24341","438.246401","64.233.185.104","192.168.207.132","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"24342","438.246445","192.168.207.132","64.233.185.104","TCP","54","62383  >  443 [ACK] Seq=2629 Ack=99937 Win=131072 Len=0"
"24343","438.257191","64.233.185.104","192.168.207.132","TLSv1.3","1022","Application Data, Application Data"
"24344","438.258086","1.1.1.1","192.168.207.132","TCP","54","443  >  62400 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"24345","438.263504","1.1.1.1","192.168.207.132","TCP","54","443  >  62401 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"24346","438.263504","1.1.1.1","192.168.207.132","TCP","54","443  >  62401 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"24347","438.263505","172.217.3.228","192.168.207.132","TCP","66","443  >  62402 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24348","438.263505","10.10.8.100","192.168.207.132","DNS","191","Standard query response 0xa755 A ogs.google.com CNAME www3.l.google.com A 64.233.185.113 A 64.233.185.138 A 64.233.185.139 A 64.233.185.100 A 64.233.185.102 A 64.233.185.101"
"24349","438.263505","172.217.3.228","192.168.207.132","TCP","66","443  >  62403 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24350","438.263594","192.168.207.132","172.217.3.228","TCP","54","62402  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24351","438.263698","192.168.207.132","172.217.3.228","TCP","54","62403  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24352","438.263864","192.168.207.132","172.217.3.228","TLSv1.3","571","Client Hello"
"24353","438.264418","192.168.207.132","172.217.3.228","TLSv1.3","571","Client Hello"
"24354","438.264862","192.168.207.132","64.233.185.138","TLSv1.3","579","Application Data"
"24355","438.264966","192.168.207.132","64.233.185.138","TLSv1.3","93","Application Data"
"24356","438.265577","1.1.1.1","192.168.207.132","TCP","66","443  >  62407 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24357","438.265717","192.168.207.132","1.1.1.1","TCP","54","62407  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24358","438.266085","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24359","438.268783","1.1.1.1","192.168.207.132","TCP","66","443  >  62412 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24360","438.268841","192.168.207.132","1.1.1.1","TCP","54","62412  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24361","438.269100","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24362","438.269495","172.217.3.228","192.168.207.132","TCP","54","443  >  62399 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"24363","438.269496","1.1.1.1","192.168.207.132","TCP","66","443  >  62413 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"24364","438.269496","172.217.2.36","192.168.207.132","TCP","66","443  >  62404 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24365","438.269571","192.168.207.132","1.1.1.1","TCP","54","62413  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"24366","438.269617","192.168.207.132","172.217.2.36","TCP","54","62404  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24367","438.269781","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"24368","438.270009","192.168.207.132","172.217.2.36","TLSv1.3","571","Client Hello"
"24369","438.270742","172.217.2.36","192.168.207.132","TCP","66","443  >  62405 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24370","438.270742","172.217.2.36","192.168.207.132","TCP","66","443  >  62406 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24371","438.270742","172.217.3.228","192.168.207.132","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"24372","438.270813","192.168.207.132","172.217.2.36","TCP","54","62405  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24373","438.270858","192.168.207.132","172.217.2.36","TCP","54","62406  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24374","438.271039","192.168.207.132","172.217.2.36","TLSv1.3","571","Client Hello"
"24375","438.271287","192.168.207.132","172.217.2.36","TLSv1.3","571","Client Hello"
"24376","438.276518","172.217.3.228","192.168.207.132","TCP","1434","443  >  62399 [ACK] Seq=1381 Ack=518 Win=61952 Len=1380 [TCP segment of a reassembled PDU]"
"24377","438.276519","172.217.3.228","192.168.207.132","TLSv1.3","1075","Application Data"
"24378","438.276565","192.168.207.132","172.217.3.228","TCP","54","62399  >  443 [ACK] Seq=518 Ack=3782 Win=131072 Len=0"
"24379","438.277218","64.233.185.104","192.168.207.132","TCP","54","443  >  62383 [ACK] Seq=100905 Ack=2629 Win=73216 Len=0"
"24380","438.282290","64.233.177.105","192.168.207.132","TCP","66","443  >  62408 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24381","438.282291","64.233.177.105","192.168.207.132","TCP","66","443  >  62409 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24382","438.282292","64.233.177.105","192.168.207.132","TCP","66","443  >  62410 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24383","438.282292","64.233.177.105","192.168.207.132","TCP","66","443  >  62411 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"24384","438.282441","192.168.207.132","64.233.177.105","TCP","54","62408  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24385","438.282550","192.168.207.132","64.233.177.105","TCP","54","62409  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24386","438.282589","192.168.207.132","64.233.177.105","TCP","54","62410  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24387","438.282640","192.168.207.132","64.233.177.105","TCP","54","62411  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"24388","438.282703","192.168.207.132","64.233.177.105","TLSv1.3","571","Client Hello"
"24389","438.282957","192.168.207.132","64.233.177.105","TLSv1.3","571","Client Hello"
"24390","438.283194","192.168.207.132","64.233.177.105","TLSv1.3","571","Client Hello"
"24391","438.283427","192.168.207.132","64.233.177.105","TLSv1.3","571","Client Hello"
"24392","438.283538","192.168.207.132","64.233.177.97","UDP","1392","59739  >  443 Len=1350"
"24393","438.285013","1.1.1.1","192.168.207.132","TCP","54","443  >  62407 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24394","438.286194","192.168.207.132","172.217.3.228","TLSv1.3","118","Change Cipher Spec, Application Data"
"24395","438.286200","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24396","438.286200","1.1.1.1","192.168.207.132","TCP","54","443  >  62412 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24397","438.286200","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24398","438.286421","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24399","438.286594","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24400","438.286774","192.168.207.132","172.217.3.228","TLSv1.3","140","Application Data"
"24401","438.286853","192.168.207.132","172.217.3.228","TCP","54","62402  >  443 [FIN, ACK] Seq=518 Ack=1 Win=131072 Len=0"
"24402","438.286949","192.168.207.132","172.217.3.228","TCP","54","62403  >  443 [FIN, ACK] Seq=518 Ack=1 Win=131072 Len=0"
"24403","438.287111","192.168.207.132","1.1.1.1","TCP","54","62412  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24404","438.287286","192.168.207.132","1.1.1.1","TCP","54","62407  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24405","438.287605","192.168.207.132","172.217.3.228","TLSv1.3","482","Application Data"
"24406","438.287677","192.168.207.132","172.217.3.228","TLSv1.3","182","Application Data"
"24407","438.287740","192.168.207.132","172.217.3.228","TLSv1.3","183","Application Data"
"24408","438.287799","192.168.207.132","172.217.3.228","TLSv1.3","184","Application Data"
"24409","438.287866","192.168.207.132","172.217.3.228","TLSv1.3","184","Application Data"
"24410","438.288269","192.168.207.132","64.233.185.105","UDP","1392","59745  >  443 Len=1350"
"24411","438.288530","192.168.207.132","64.233.185.104","TLSv1.3","183","Application Data"
"24412","438.288599","192.168.207.132","64.233.185.104","TLSv1.3","184","Application Data"
"24413","438.289289","1.1.1.1","192.168.207.132","TCP","54","443  >  62413 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"24414","438.289289","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"24415","438.289473","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"24416","438.289614","192.168.207.132","1.1.1.1","TCP","54","62413  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"24417","438.289911","192.168.207.132","10.10.8.100","DNS","83","Standard query 0x91ae A stats.g.doubleclick.net"
"24418","438.299748","172.217.3.228","192.168.207.132","TCP","54","443  >  62402 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"24419","438.301452","172.217.3.228","192.168.207.132","TCP","54","443  >  62403 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"24420","438.301453","172.217.3.228","192.168.207.132","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"24421","438.301503","192.168.207.132","172.217.3.228","TCP","54","62402  >  443 [RST, ACK] Seq=519 Ack=1381 Win=0 Len=0"
"24422","438.307171","172.217.3.228","192.168.207.132","TCP","1075","[TCP Previous segment not captured] 443  >  62402 [PSH, ACK] Seq=2761 Ack=518 Win=61952 Len=1021 [TCP segment of a reassembled PDU]"
"24423","438.307171","172.217.3.228","192.168.207.132","TCP","1434","[TCP Out-Of-Order] 443  >  62402 [ACK] Seq=1381 Ack=518 Win=61952 Len=1380"
"24424","438.311991","172.217.3.228","192.168.207.132","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"24425","438.312034","192.168.207.132","172.217.3.228","TCP","54","62403  >  443 [RST, ACK] Seq=519 Ack=1381 Win=0 Len=0"
"24426","438.315626","172.217.3.228","192.168.207.132","TCP","1076","[TCP Previous segment not captured] 443  >  62403 [PSH, ACK] Seq=2761 Ack=518 Win=61952 Len=1022 [TCP segment of a reassembled PDU]"
"24427","438.315627","172.217.3.228","192.168.207.132","TCP","1434","[TCP Out-Of-Order] 443  >  62403 [ACK] Seq=1381 Ack=518 Win=61952 Len=1380"
"24428","438.315627","64.233.185.138","192.168.207.132","TCP","54","443  >  61689 [ACK] Seq=21232 Ack=6050 Win=76032 Len=0"
"24429","438.315627","64.233.185.138","192.168.207.132","TCP","54","443  >  61689 [ACK] Seq=21232 Ack=6089 Win=76032 Len=0"
"24430","438.315628","64.233.185.138","192.168.207.132","TLSv1.3","93","Application Data"
"24431","438.315628","172.217.2.36","192.168.207.132","TCP","54","443  >  62404 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"24432","438.321494","172.217.2.36","192.168.207.132","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"24433","438.323850","172.217.2.36","192.168.207.132","TCP","1076","[TCP Previous segment not captured] 443  >  62404 [PSH, ACK] Seq=2761 Ack=518 Win=61952 Len=1022 [TCP segment of a reassembled PDU]"
"24434","438.323852","172.217.2.36","192.168.207.132","TCP","1434","[TCP Out-Of-Order] 443  >  62404 [ACK] Seq=1381 Ack=518 Win=61952 Len=1380"
"24435","438.323852","172.217.2.36","192.168.207.132","TCP","54","443  >  62405 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"24436","438.323852","172.217.2.36","192.168.207.132","TCP","54","443  >  62406 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"24437","438.323896","192.168.207.132","172.217.2.36","TCP","66","62404  >  443 [ACK] Seq=518 Ack=1381 Win=131072 Len=0 SLE=2761 SRE=3783"
"24438","438.323970","192.168.207.132","172.217.2.36","TCP","54","62404  >  443 [ACK] Seq=518 Ack=3783 Win=131072 Len=0"
"24439","438.330697","172.217.2.36","192.168.207.132","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"24440","438.330698","172.217.2.36","192.168.207.132","TCP","1075","[TCP Previous segment not captured] 443  >  62405 [PSH, ACK] Seq=2761 Ack=518 Win=61952 Len=1021 [TCP segment of a reassembled PDU]"
"24441","438.330698","172.217.2.36","192.168.207.132","TCP","1434","[TCP Out-Of-Order] 443  >  62405 [ACK] Seq=1381 Ack=518 Win=61952 Len=1380"
"24442","438.330699","172.217.2.36","192.168.207.132","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"24443","438.330699","172.217.2.36","192.168.207.132","TCP","1075","[TCP Previous segment not captured] 443  >  62406 [PSH, ACK] Seq=2761 Ack=518 Win=61952 Len=1021 [TCP segment of a reassembled PDU]"
